"Codigo Articulo","Descripción","Des.Marca","Familia","Sub-Familia","Unidad de stock"
"028881","FORMATO SOLICITUD COMBUSTIBLE ORIGINAL+COPIA","","009","001","BLK1"
"028882","PIZARRA ACRILICA T/A-4","PERU","001","162","UNI"
"028883","CAMARA WEB CAM PRO USB 600X480 DPI+MICROF INT","LABTEC","000","630","UNI"
"028884","CAMARA WEB DPI+MICROF INTEG 352X288 USB","LABTEC","000","630","UNI"
"028885","FILTRO 15" VIDRIO BEIGE D/SISTEMA INST 652251","OMEGA","000","100","UNI"
"028886","FILTRO 15" VIDRIO NEGRO D/SISTE INST.652251BK","OMEGA","000","100","UNI"
"028887","FILTRO 17"  VIDRIO BEIGE D/SISTEMA 652254","OMEGA","000","100","UNI"
"028888","FILTRO 17" VIDRIO 652253BK","OMEGA","000","100","UNI"
"028889","FILTRO 19"  VIDRIO BEIGE D/SISTEMA 652256","OMEGA","000","100","UNI"
"028890","PAPEL TRANSFER CARTA PAQX10HJ .F041153","EPSON","000","250","PAQ"
"028891","CATALOGO 20 HJ A-4 VERDE 31783","BEAUTONE","001","027","UNI"
"028892","CARTULINA TRIPLEX 369 GR 45X85","COPAPER","008","012","CTO"
"028893","CARTULINA DUPLEX 257 GR 70X100","COPAPER","008","011","CTO"
"028894","CARTULINA TRIPLEX 451 GR 45X85","COPAPER","008","012","CTO"
"028895","CLIPS DE VINIL  CJA.X 500 UNI","FABER C.","001","036","CJA"
"028896","TAPON ROSCADO CON HEXAGONAL DE 1/4"","","008","201","UNI"
"028897","RODAMIENTO 32210 A","","008","200","UNI"
"028898","RODAMIENTO 32007 X","","008","200","UNI"
"028899","TONER EPSON SO50167 EPL-6200/6200L 3K","EPSON","000","460","UNI"
"028900","TONER EPSON EPL-N2050 SO51070","EPSON","000","460","UNI"
"028901","BOLIGRAFO PRK INSIGNIA LACA NEGRA CT B0068001","PARKER","001","018","UNI"
"028902","BOLIGRAFO PRK JOTTER ACERO GT 23K B0066001","PARKER","001","018","UNI"
"028903","PALETA DE CARBON GRADO SCHUNK FE65 168.5X4X45","","008","200","UNI"
"028904","BLOCK BITACORA T/A-4 35637","MINERVA","002","001","UNI"
"028905","FECHADOR  AUTOMATICO S-660","COLOP","001","082","UNI"
"028906","VALE CONSUMO METRO P/INCENTIVO-S/.20.00","","009","003","UNI"
"028907","CALCULADORA ESC IGV-CHEQ CT-500V SOLAR PILA","CITIZEN","000","620","UNI"
"028908","HOJAS IMPRESAS 60GR CUADRI P/CUAD 42.5X85","BAHIA SUL","008","001","CTO"
"028909","HOJAS IMPRESAS 60GR RAYADO P/CUAD 42.5X85","BAHIA SUL","008","001","CTO"
"028910","HOJAS IMPRESAS 60GR T/RENGLON P/CUAD 42.5X85","BAHIA SUL","008","001","CTO"
"028911","CONTACTOR 3TH80   22E  220V","SIEMENS","008","201","UNI"
"028912","CONTACTOR 3TH42   80E  220V","SIEMENS","008","201","UNI"
"028913","CONTACTOR 3TH42   44E  220V","SIEMENS","008","201","UNI"
"028914","SERVICIO DE IMPRESION AGENDAS","ARTESCO","009","007","UNI"
"028915","LIBRETA EMPAST. TOPOGRAFICA X 50HJ COD 54567","MINERVA","002","105","UNI"
"028916","BOLIGRAFO SEN 2142 PLATEADO","SENATOR","001","018","UNI"
"028917","MINAS   2 MM  2H  EST X 10","FABER C.","001","126","UNI"
"028918","MINAS  2 MM  3H  EST X 10","FABER C.","014","001","UNI"
"028919","REPUESTO P/BOLIG GEL P/M R0304001 NEGRO","PARKER","001","182","UNI"
"028920","REPUESTO P/BOLIG GEL P/M R0303001 AZUL","PARKER","001","182","UNI"
"028921","MOUSE PS2 BOLL C/SCROLL BEIGE 182","OMEGATECH","000","100","UNI"
"028922","MOUSE PS2 BOLL C/SCROLL NEGRO  182","OMEGATECH","000","100","UNI"
"028923","MOUSE OPTICO PS2  BEIGE  808","OMEGATECH","000","100","UNI"
"028924","PARLANTE 300W NEGRO SP-202","OMEGATECH","000","180","UNI"
"028925","PARLANTE 1300W MULTIM NEGRO M/BUFER SP2-6030","OMEGATECH","000","180","UNI"
"028926","PARLANTE 1200W SP-2050BKNEGRO MINI BUFER","OMEGATECH","000","180","UNI"
"028927","PARLANTE 1200W BEIGE MINI BUFER SP-2050","OMEGATECH","000","180","UNI"
"028928","PARLANTE 400W BEIGE C/TELA AZUL SP-6270","COMEP","000","180","UNI"
"028929","PARLANTE 1300W C/TELA BLANCO M/BUFER SP2","OMEGATECH","000","180","UNI"
"028930","PAD MOUSE SIMPLE","OMEGATECH","000","100","UNI"
"028931","PAD MOUSE DE GOMA","OMEGATECH","000","100","UNI"
"028932","PAD MOUSE OPTICO","OMEGATECH","000","100","UNI"
"028933","MOUSE PS2 NOTEBOOK OPTICAL 931215-0403","LABTEC","000","100","UNI"
"028934","MOUSE PS2 MINI OPTICAL SILVER WHEEL 930732-04","LOGITECH","000","100","UNI"
"028935","MOUSE OPT V100 NOTEBOOK USB 931641-0403","LOGITECH","000","100","UNI"
"028936","MOUSE PS2 WHEEL OEM BEIGE M-S69","LOGITECH","000","100","UNI"
"028937","MOUSE USB 931322-1914 FOOTBALL OPTICAL","LOGITECH","000","100","UNI"
"028938","MOUSE USB-PS2 931144-0403 PILOT OPTICAL BEIGE","LOGITECH","000","100","UNI"
"028939","TECLADO PS2 DELUXE ESPAÑOL 967515-3104 BEIGE","LOGITECH","000","170","UNI"
"028940","TECLADO PS2 INTERNET ESPAÑOL 967516-3104 BEIG","LOGITECH","000","170","UNI"
"028941","FILTRO 14"/15" C/2 SEGUROS BLACK 652252BK","OMEGA","000","100","UNI"
"028942","FILTRO 17" C/2 SEGUROS BLACK 652254BK","OMEGA","000","100","UNI"
"028943","ESTABILIZADOR AVR 1000 220V 4A50B2A","OMEGA","000","100","UNI"
"028944","MOUSE M871 WHEEL OPTICAL BLACK 3D PS2 SCRO","BTC","000","100","UNI"
"028945","TECLADO SPANISH MOD 5106 BLACK PS2","BTC","000","170","UNI"
"028946","PLACA PORTA RODILLO P/IMPRESION","","009","005","UNI"
"028947","FACTURA VENTA S.RAQUEL ORIGINAL Y 03 COPIA","CONTINENTAL","009","001","MLL"
"028948","AGENDA ATENAS CLASICA 2006 PGXDIA AZUL","ARTESCO","001","004","UNI"
"028949","TINTA 15M2619L (Z700/P700) COLOR 19","LEXMARK","000","360","UNI"
"028950","AGENDA ATENAS CLASICA 2006 PGXDIA NEGRO","ARTESCO","001","004","UNI"
"028951","TINTA 15M2971 (Z11/Z31/3200/5700) BLACK 71","LEXMARK","000","360","UNI"
"028952","AGENDA ATENAS CLASICA 2006 PGXDIA MARRON","ARTESCO","001","004","UNI"
"028953","AGENDA ATENAS CLASICA 2006 PGXDIA VERDE","ARTESCO","001","004","UNI"
"028954","TINTA 18C0034 (X5270/P6250/P915) BLACK 34","LEXMARK","000","360","UNI"
"028955","AGENDA ATENAS CLASICA 2006 PGXDIA AZUL CLARO","ARTESCO","001","004","UNI"
"028956","AGENDA ATENAS CLASICA 2006 PGXDIA ROJO","ARTESCO","001","004","UNI"
"028957","TINTA 18C0035 (X5270/P6250/P915) COLOR 35","LEXMARK","000","360","UNI"
"028958","AGENDA ATENAS DE BOLSILLO 2006 AZUL","ARTESCO","001","004","UNI"
"028959","AGENDA ATENAS DE BOLSILLO 2006 AZUL CLARO","ARTESCO","001","004","UNI"
"028960","AGENDA ATENAS DE BOLSILLO 2006 MARRON","ARTESCO","001","004","UNI"
"028961","AGENDA ATENAS DE BOLSILLO 2006 NEGRO","ARTESCO","001","004","UNI"
"028962","AGENDA ATENAS DE BOLSILLO 2006 ROJO","ARTESCO","001","004","UNI"
"028963","AGENDA ATENAS DE BOLSILLO 2006 VERDE","ARTESCO","001","004","UNI"
"028964","AGENDA ATENAS MEDIANA 2006 AZUL","ARTESCO","001","004","UNI"
"028965","AGENDA ATENAS MEDIANA 2006 AZUL CLARO","ARTESCO","001","004","UNI"
"028966","AGENDA ATENAS MEDIANA 2006 MARRON","ARTESCO","001","004","UNI"
"028967","AGENDA ATENAS MEDIANA 2006 NEGRO","ARTESCO","001","004","UNI"
"028968","AGENDA ATENAS MEDIANA 2006 ROJO","ARTESCO","001","004","UNI"
"028969","AGENDA ATENAS MEDIANA 2006 VERDE","ARTESCO","001","004","UNI"
"028970","AGENDA ATENAS MEDIANA 2006 JUVENIL","ARTESCO","001","004","UNI"
"028971","AGENDA ATENAS SEMANAL 2006 AZUL","ARTESCO","001","004","UNI"
"028972","AGENDA ATENAS SEMANAL 2006 AZUL CLARO","ARTESCO","001","004","UNI"
"028973","AGENDA ATENAS SEMANAL 2006 MARRON","ARTESCO","001","004","UNI"
"028974","AGENDA ATENAS SEMANAL 2006 NEGRO","ARTESCO","001","004","UNI"
"028975","AGENDA ATENAS SEMANAL 2006 ROJO","ARTESCO","001","004","UNI"
"028976","AGENDA ATENAS SEMANAL 2006 VERDE","ARTESCO","001","004","UNI"
"028977","AGENDA COMPRESSO 2006 PGXDIA AZUL","ARTESCO","001","004","UNI"
"028978","AGENDA COMPRESSO 2006 PGXDIA GUINDA","ARTESCO","001","004","UNI"
"028979","AGENDA COMPRESSO 2006 PGXDIA NEGRO","ARTESCO","001","004","UNI"
"028980","AGENDA COMPRESSO 2006 PGXDIA ROJO","ARTESCO","001","004","UNI"
"028981","AGENDA COMPRESSO 2006 PGXDIA VERDE","ARTESCO","001","004","UNI"
"028982","AGENDA DELUXE 2006 PGXDIA AZUL","ARTESCO","001","004","UNI"
"028983","AGENDA DELUXE 2006 PGXDIA GUINDA","ARTESCO","001","004","UNI"
"028984","AGENDA DELUXE 2006 PGXDIA NEGRO","ARTESCO","001","004","UNI"
"028985","AGENDA DELUXE 2006 PGXDIA VERDE","ARTESCO","001","004","UNI"
"028986","AGENDA ELITE 2006 PGXDIA CUERO","ARTESCO","001","004","UNI"
"028987","AGENDA ELITE 2006 PGXDIA GUINDA","ARTESCO","001","004","UNI"
"028988","AGENDA ELITE 2006 PGXDIA NEGRO","ARTESCO","001","004","UNI"
"028989","AGENDA MULTICOLOR 2006 PGXDIA CIELO ROJO","ARTESCO","001","004","UNI"
"028990","AGENDA MULTICOLOR 2006 PGXDIA CIELO GRIS","ARTESCO","001","004","UNI"
"028991","AGENDA MULTICOLOR 2006 PGXDIA CIELO AZUL","ARTESCO","001","004","UNI"
"028992","AGENDA OESTE 2006 PGXDIA GUINDA","ARTESCO","001","004","UNI"
"028993","AGENDA OESTE 2006 PGXDIA NEGRO","ARTESCO","001","004","UNI"
"028994","AGENDA OESTE 2006 PGXDIA AZUL","ARTESCO","001","004","UNI"
"028995","AGENDA PRESIDENTE 2006 PGXDIA AZUL","ARTESCO","001","004","UNI"
"028996","AGENDA PRESIDENTE 2006 PGXDIA CUERO","ARTESCO","001","004","UNI"
"028997","AGENDA PRESIDENTE 2006 PGXDIA ROJO","ARTESCO","001","004","UNI"
"028998","AGENDA PRESIDENTE 2006 PGXDIA NEGRO","ARTESCO","001","004","UNI"
"028999","TINTA REFLEX BLUE B 26430","","008","100","KLG"
"029000","FACTURA VENTA OFIMAX ORIGINAL Y 02 COPIAS","","009","001","MLL"
"029001","GUIA REMISION OFIMAX ORIGINAL+03 COPIAS","","009","001","MLL"
"029002","NOTA DE CREDITO OFIMAX ORIGINAL+02 COPIAS","","009","001","MLL"
"029003","FACTURA VENTA UCAYALI ORIGINAL Y 03 COPIAS","","009","001","MLL"
"029004","AGENDA 2006 GARFIELD 29527","NORMA","001","004","UNI"
"029005","AGENDA 2006 KIUT 29530","NORMA","001","004","UNI"
"029006","AGENDA 2006 FERRARI 29531","NORMA","001","004","UNI"
"029007","PLANIFICADOR P/ESCRITORIO 2006 GARFIELD 15976","NORMA","001","004","UNI"
"029008","PLANIFICADOR P/ESCRITORIO 2006 KIUT 28003","NORMA","001","004","UNI"
"029009","AGENDA BOLSILLO 2006 NEGRO AB02","REAL","001","004","UNI"
"029010","AGENDA BOLSILLO 2006 NEGRO GRAFITO AB02","REAL","001","004","UNI"
"029011","AGENDA BOLSILLO 2006 AZUL  AB02","REAL","001","004","UNI"
"029012","AGENDA BOLSILLO 2006 AZUL GRAFITO  AB02","REAL","001","004","UNI"
"029013","LISTON P/GUILLOTINA WOHLENBERG 1370X18X4 MM","","008","200","UNI"
"029014","AGENDA BOLSILLO 2006 GUINDA AB02","REAL","001","004","UNI"
"029015","AGENDA BOLSILLO 2006 GUINDA GRAFITO AB02","REAL","001","004","UNI"
"029016","AGENDA EJECUTIVA 2006 NEGRO AR02","REAL","001","004","UNI"
"029017","AGENDA EJECUTIVA 2006 NEGRO GRAFITO AR02","REAL","001","004","UNI"
"029018","AGENDA EJECUTIVA 2006 AZUL AR02","REAL","001","004","UNI"
"029019","AGENDA EJECUTIVA 2006 AZUL GRAFITO AR02","REAL","001","004","UNI"
"029020","AGENDA EJECUTIVA 2006 GUINDA  AR02","REAL","001","004","UNI"
"029021","AGENDA EJECUTIVA 2006 GUINDA GRAFITO AR02","REAL","001","002","UNI"
"029022","AGENDA CLASICA 2006 NEGRO AC02","REAL","001","004","UNI"
"029023","AGENDA CLASICA 2006 NEGRO GRAFITO AC02","REAL","001","004","UNI"
"029024","AGENDA CLASICA 2006 AZUL AC02","REAL","001","004","UNI"
"029025","AGENDA CLASICA 2006 AZUL GRAFITO AC02","REAL","001","004","UNI"
"029026","AGENDA CLASICA 2006 GUINDA  AC02","REAL","001","004","UNI"
"029027","AGENDA CLASICA 2006 GUINDA GRAFITO AC02","REAL","001","004","UNI"
"029028","ETIQUETA PREMIUM'06 VERDE NIÑAS (PANON X 3)","STANDFORD","008","003","CTO"
"029029","ETIQUETA PREMIUM'06 CELESTE NIÑOS (PANON X 3)","STANDFORD","008","003","CTO"
"029030","ETIQUETA PREMIUM'06 LETRAS (PANON X 3)","STANDFORD","008","003","CTO"
"029031","AGENDA SEMANAL 2006 NEGRO AE02","REAL","001","004","UNI"
"029032","AGENDA SEMANAL 2006 NEGRO GRAFITO AE02","REAL","001","004","UNI"
"029033","AGENDA SEMANAL 2006 AZUL  AE02","REAL","001","004","UNI"
"029034","AGENDA SEMANAL 2006 AZUL GRAFITO AE02","REAL","001","004","UNI"
"029035","AGENDA SEMANAL 2006 GUINDA  AE02","REAL","001","004","UNI"
"029036","AGENDA SEMANAL 2006 GUINDA  GRAFITO AE02","REAL","001","004","UNI"
"029037","AGENDA MANAGER 2006 NEGRO AM02","REAL","001","004","UNI"
"029038","AGENDA MANAGER 2006 NEGRO GRAFITO AM02","REAL","001","004","UNI"
"029039","AGENDA MANAGER 2006 AZUL  AM02","REAL","001","004","UNI"
"029040","AGENDA MANAGER 2006 AZUL GRAFITO AM02","REAL","001","004","UNI"
"029041","AGENDA MANAGER 2006 GUINDA  AM02","REAL","001","004","UNI"
"029042","AGENDA MANAGER 2006 GUINDA GRAFITO AM02","REAL","001","004","UNI"
"029043","EXFOLIADOR SEMANAL 2006 C/FUNDA NEGRO EX02","REAL","001","004","UNI"
"029044","EXFOLIADOR SEMANAL 2006 C/FUNDA AZUL EX02","REAL","001","004","UNI"
"029045","EXFOLIADOR SEMANAL 2006 C/FUNDA GUINDA EX02","REAL","001","004","UNI"
"029046","PLANIFICADOR  P/ESCRITORIO 2006 59X40 CM","REAL","001","004","UNI"
"029047","AGENDA EJECUTIVA 2006 C/FUNDA  NEGRO  AR05","REAL","001","004","UNI"
"029048","AGENDA EJECUT.2006 C/FUNDA  NEGRO GRAFI  AR05","REAL","001","004","UNI"
"029049","AGENDA EJECUTIVA 2006 C/FUNDA  AZUL  AR05","REAL","001","004","UNI"
"029050","AGENDA EJECUT.2006 C/FUNDA  AZUL GRAFIT AR05","REAL","001","004","UNI"
"029051","AGENDA EJECUT.2006 C/FUNDA  GUINDA  AR05","REAL","001","004","UNI"
"029052","AGENDA EJECUT.2006 C/FUNDA  GUINDA GRAF  AR05","REAL","001","004","UNI"
"029053","AGENDA CLASICA 2006 C/FUNDA  NEGRO AC05","REAL","001","004","UNI"
"029054","AGENDA CLASICA 2006 C/FUNDA  NEGRO GRAFI AC05","REAL","001","004","UNI"
"029055","AGENDA CLASICA 2006 C/FUNDA  AZUL  AC05","REAL","001","004","UNI"
"029056","AGENDA CLASICA 2006 C/FUNDA  AZUL GRAFIT AC05","REAL","001","004","UNI"
"029057","AGENDA CLASICA 2006 C/FUNDA  GUINDA  AC05","REAL","001","004","UNI"
"029058","AGENDA CLASICA 2006 C/FUNDA  GUINDA GRAF AC05","REAL","001","004","UNI"
"029059","AGENDA SEMANAL 2006 C/FUNDA NEGRO AE05","REAL","001","004","UNI"
"029060","AGENDA SEMANAL 2006 C/FUNDA NEGRO GRAFIT AE05","REAL","001","004","UNI"
"029061","AGENDA SEMANAL 2006 C/FUNDA AZUL  AE05","REAL","001","004","UNI"
"029062","AGENDA SEMANAL 2006 C/FUNDA AZUL GRAFITO AE05","REAL","001","004","UNI"
"029063","AGENDA SEMANAL 2006 C/FUNDA GUINDA AE05","REAL","001","004","UNI"
"029064","AGENDA SEMANAL 2006 C/FUNDA GUINDA GRAF AE05","REAL","001","004","UNI"
"029065","DIRECTORIO TELEF BOLSILLO NEGRO GRAFITO DTB02","REAL","001","004","UNI"
"029066","DIRECTORIO TELEF BOLSILLO AZUL GRAFITO DTB02","REAL","001","004","UNI"
"029067","DIRECTORIO TELEF BOLSILLO GUINDA GRAFIT DTB02","REAL","001","004","UNI"
"029068","DIRECTORIO TELEF ESCRITORIO GUINDA  DTE02","REAL","001","004","UNI"
"029069","DIRECTORIO TELEF ESCRIT NEGRO GRAFITO DTE02","REAL","001","004","UNI"
"029070","DIRECTORIO TELEF ESCRIT AZUL GRAFITO DTE02","REAL","001","004","UNI"
"029071","DIRECTORIO TELEF ESCRIT MARRON DTE02","REAL","001","004","UNI"
"029072","MICROFONO C/AUDIFONO 662040 NEGRO/PLATA","OMEGA","000","100","UNI"
"029073","MICROF C/AUDIFONO 662040BS PLATA C/NEGRO","OMEGA","000","100","UNI"
"029074","SET MICROFONO/AUDIFONO PLATA C/AZUL OV051","OMEGATECH","000","100","UNI"
"029075","SET MICROFONO/AUDIF PLATA PROFESIONAL AP920","OMEGATECH","000","100","UNI"
"029076","SET MICROFONO MET/AUDIF PLATA/NEGRO HP-908","OMEGATECH","000","100","UNI"
"029077","SET MICROFONO/AUDIF PLAT /NEGRO METAL HP-829","OMEGATECH","000","100","UNI"
"029078","SET MICROFONO/AUDIFONO NUCA NEGRO SHS-102D","OMEGATECH","000","100","UNI"
"029079","MICROF/HEANDFREEF 902 PLATA/AZUL","OMEGATECH","000","100","UNI"
"029080","MICROF/AUDIFO CD-300 NEGRO/AZUL","OMEGATECH","000","100","UNI"
"029081","MICROF/AUDIFONO 750MV  NEGRO CUERO","OMEGATECH","000","100","UNI"
"029082","TECLADO STANDAR KB-201 NEGRO PS2 RESISTENTE","OMEGATECH","000","170","UNI"
"029083","HOJAS P/CC.EE.  WINNIE POOH APAISADO","STANDFORD","009","003","CTO"
"029084","HOJAS P/CC.EE.  WINNIE POOH  VERTICAL","STANDFORD","009","003","CTO"
"029085","HOJAS P/CC.EE.  MICKEY","STANDFORD","009","003","CTO"
"029086","MOUSE OPT USB+PS2 278345BK COMPACT SCROLL NEG","OMEGA","000","100","UNI"
"029087","MOUSE OPTICO PS2  BEIGE  888","OMEGATECH","000","100","UNI"
"029088","HOJAS P/CC.EE.  SNOOPY","STANDFORD","009","003","CTO"
"029089","LECTORA CD BLACK/BEIGE 52X/GCR-8525B","LG","000","100","UNI"
"029090","LECTORA CD BQ 52X NEGRO/BEIGE","BENQ","000","100","UNI"
"029091","GRABADORA LG 52X32X52  NEGRO/BEIGE GCE-8527B","LG","000","100","UNI"
"029092","COMBO LG GRABADORA/LECTORA/DVD NEGRO CDRW","LG","000","100","UNI"
"029093","COMBO LG GRABAD/LECTO/DVD/CDRW GCC-4521B","LG","000","100","UNI"
"029094","LECTORA CD BLACK SH-152A/CEBE","SAMSUNG","000","100","UNI"
"029095","LECTORA CD SH-152A/CSWE SAMSUNG 52X BEIGE","SAMSUNG","000","100","UNI"
"029096","COMBO DVD/CD-R/CD-RW SM-352FEMS BEIGE SAMSUNG","SAMSUNG","000","100","UNI"
"029097","GRABADORA SAMSUNG DVD-RW 16X BEIGE TS-H552/BS","SAMSUNG","000","100","UNI"
"029098","CART C9351AL (3920/3040) BLACK 21","HP (H. PACKARD)","000","360","UNI"
"029099","CART C9352AL (3920/3040) COLOR 22","HP (H. PACKARD)","000","360","UNI"
"029100","CARATULA MICKEY COOL'06 45X85 SIN PLAST.","STANDFORD","008","002","CTO"
"029101","CARATULA MICKEY FUTBOL'06 45X85 SIN PLAST","STANDFORD","008","002","CTO"
"029102","CARATULA MICKEY SKATE'06 45X85 SIN PLAST.","STANDFORD","008","002","CTO"
"029103","CARATULA W.POOH LIBELULA'06 45X85 SIN PLAST.","STANDFORD","008","002","CTO"
"029104","CARATULA W.POOH ELEFANTE'06 45X85 SIN PLAST.","STANDFORD","008","002","CTO"
"029105","CARATULA W.POOH BURRITO'06 45X85 SIN PLAST.","STANDFORD","008","002","CTO"
"029106","CARATULA PRINCESAS SALON'06 45X85 SIN PLAST.","STANDFORD","008","002","CTO"
"029107","CARATULA PRINCESAS SIRENITA'06 45X85 SIN PLAS","STANDFORD","008","002","CTO"
"029108","CARATULA P.RANGER DINOSAURIO'06 45X85 SIN PLA","STANDFORD","008","002","CTO"
"029109","CARATULA P.RANGER ROBOT'06 45X85 SIN PLAST","STANDFORD","008","002","CTO"
"029110","CARATULA MICKEY COOL'06 45X85  PLAST","STANDFORD","008","002","CTO"
"029111","CARATULA MICKEY FUTBOL'06 45X85  PLAST","STANDFORD","008","002","CTO"
"029112","CARATULA MICKEY SKATE'06 45X85  PLAST","STANDFORD","008","002","CTO"
"029113","CARATULA W.POOH LIBELULA'06 45X85  PLAST","STANDFORD","008","002","CTO"
"029114","CARATULA W.POOH ELEFANTE'06 45X85  PLAST","STANDFORD","008","002","CTO"
"029115","CARATULA W.POOH BURRITO'06 45X85  PLAST","STANDFORD","008","002","CTO"
"029116","CARATULA PRINCESA SALON'06 45X85  PLAST","STANDFORD","008","002","CTO"
"029117","CARATULA PRINCESA SIRENITA'06 45X85  PLAST","STANDFORD","008","002","CTO"
"029118","CARATULA P.RANGER DINOSAURIO'06 45X85  PLAST","STANDFORD","008","002","CTO"
"029119","CARATULA P.RANGER ROBOT'06 45X85  PLAST","STANDFORD","008","002","CTO"
"029120","BOLIGRAFO UNI UB-205 VISION COLORES","UNIBALL","001","308","UNI"
"029121","BOLIGRAFO UNI UM-150 SIGNO 0.5 RETRACT COLORE","UNIBALL","001","307","UNI"
"029122","BOLIGRAFO UNI UM-123 SNACKS COLORES","UNIBALL","001","307","UNI"
"029123","BOLIGRAFO UNI-126 ESCARCH RAINBOW COLORES","UNIBALL","001","307","UNI"
"029124","PLUMON UNI 520F INDEL P/MED COLORES","UNIBALL","001","318","UNI"
"029125","PLUMON UNI 580B INDEL P/BIZEL COLORES","UNIBALL","001","319","UNI"
"029126","REPUESTO   SIGNO  UMR-7 COLORES","UNIBALL","001","182","UNI"
"029127","BOLIGRAFO UM-170 SIGNO GELSTICK 0.7 COLORES","UNIBALL","001","307","UNI"
"029128","BOLIGRAFO UNI UM-121 METALICO COLORES","UNIBALL","001","307","UNI"
"029129","BOLIGRAFO UNI SIGNO 100 SCENTS COLORES","UNIBALL","001","307","UNI"
"029130","BOLIGRAFO UNI UMN-105 SIGNO-RT COLORES","UNIBALL","001","018","UNI"
"029131","BOLIGRAFO UNI UB-177 COLORES","UNIBALL","001","308","UNI"
"029132","BOLIGRAFO UNI UB-167 EYE-NEED 0.7 COLORES","UNIBALL","001","308","UNI"
"029133","LIBRO DE BIENES DE ACTIVO FIJO 200HJ","RAYPERU","002","030","UNI"
"029134","LIBRO DE RETENCIONES 200HJ 75G","RAYPERU","002","030","UNI"
"029135","AGENDA MANAGER 2006 MARRON  AM02","REAL","001","004","UNI"
"029136","LIBRO CAJA TABULADA 50HJ 100FL","RAYPERU","002","030","UNI"
"029137","LIBRO CAJA TABULADA  100HJ 200FL","RAYPERU","002","030","UNI"
"029138","AGENDA MANAGER 2006 VERDE  AM02","REAL","001","004","UNI"
"029139","AGENDA MANAGER 2006 APACHE  AM02","REAL","001","004","UNI"
"029140","AGENDA SEMANAL 2006 VERDE AE02","REAL","001","004","UNI"
"029141","AGENDA SEMANAL 2006 MARRON AE02","REAL","001","004","UNI"
"029142","AGENDA SEMANAL 2006 APACHE AE02","REAL","001","004","UNI"
"029143","AGENDA CLASICA 2006 VERDE AC02","REAL","001","004","UNI"
"029144","AGENDA CLASICA 2006 MARRON AC02","REAL","001","004","UNI"
"029145","AGENDA CLASICA 2006 APACHE AC02","REAL","001","004","UNI"
"029146","AGENDA EJECUTIVA 2006 VERDE AR02","REAL","001","004","UNI"
"029147","AGENDA EJECUTIVA 2006 MARRON  AR02","REAL","001","004","UNI"
"029148","AGENDA EJECUTIVA 2006 APACHE  AR02","REAL","001","004","UNI"
"029149","AGENDA BOLSILLO 2006 VERDE  AB02","REAL","001","004","UNI"
"029150","AGENDA BOLSILLO 2006 MARRON AB02","REAL","001","004","UNI"
"029151","AGENDA BOLSILLO 2006 APACHE AB02","REAL","001","004","UNI"
"029152","PORTADOCUMENTO T/A-4 C/LIGA X12 DIV COD A4-12","HONWEN","001","029","UNI"
"029153","PORTADOCUMENTO T/A-4 C/BROCHE COD 105","HONWEN","001","029","UNI"
"029154","BOLIGRAFO S-060  DSPX24","FABER C.","001","018","DSP"
"029155","AGENDA DIARIA TYRONA C/P 2006 NEGRO 7390P","LEGIS","001","004","UNI"
"029156","AGENDA DIARIA TYRONA C/P 2006 AZUL 7390P","LEGIS","001","004","UNI"
"029157","AGENDA DIARIA TYRONA C/P 2006 VINO 7390P","LEGIS","001","004","UNI"
"029158","AGENDA DIARIA TYRONA C/P 2006 CARAMELO 7390P","LEGIS","001","004","UNI"
"029159","AGENDA DIARIA TYRONA C/P 2006 VERDE 7390P","LEGIS","001","004","UNI"
"029160","AGENDA DIARIA MONTANA 2006 NEGRO 7780","LEGIS","001","004","UNI"
"029161","AGENDA DIARIA MONTANA 2006 AZUL 7780","LEGIS","001","004","UNI"
"029162","AGENDA DIARIA MONTANA 2006 VINO 7780","LEGIS","001","004","UNI"
"029163","AGENDA DIARIA TOKIO 2006 NEGRO 7430","LEGIS","001","004","UNI"
"029164","AGENDA DIARIA TOKIO 2006 AZUL 7430","LEGIS","001","004","UNI"
"029165","AGENDA DIARIA TOKIO 2006 VINO 7430","LEGIS","001","004","UNI"
"029166","AGENDA DIARIA TOKIO 2006 CARAMELO 7430","LEGIS","001","004","UNI"
"029167","AGENDA DIARIA TOKIO 2006 VERDE 7430","LEGIS","001","004","UNI"
"029168","AGENDA DIARIA SILKORA 2006 AZUL 7590","LEGIS","001","004","UNI"
"029169","AGENDA DIARIA SILKORA 2006 VINO 7590","LEGIS","001","004","UNI"
"029170","AGENDA DIARIA SILKORA 2006 CARAMELO 7590","LEGIS","001","004","UNI"
"029171","AGENDA DIARIA NORMAN 2006 NEGRO 7660","LEGIS","001","004","UNI"
"029172","AGENDA DIARIA NORMAN 2006 AZUL 7660","LEGIS","001","004","UNI"
"029173","AGENDA DIARIA NORMAN 2006 CARAMELO 7660","LEGIS","001","004","UNI"
"029174","AGENDA DIARIA NORMAN 2006 VERDE 7660","LEGIS","001","004","UNI"
"029175","AGENDA DIARIA TAYRONA 2006 NEGRO 7200","LEGIS","001","004","UNI"
"029176","AGENDA DIARIA TAYRONA 2006 AZUL 7200","LEGIS","001","004","UNI"
"029177","AGENDA DIARIA JR MONTANA 2006 NEGRO 9781","LEGIS","001","004","UNI"
